CustomerID,Recency,Frequency,Monetary,Cluster_KMeans,Cluster_Hierarchical,Cluster_DBSCAN,Cluster,PC1,PC2,PC3
13273,113,1,138.98,0,0,0,0,-1.2245833868819958,-0.025096318202199153,-0.03788102919484143
13276,64,2,590.9300000000001,0,0,0,0,-0.7401730902609268,-0.32117102796423624,-0.15805424824660236
13277,16,4,258.4,0,0,0,0,-0.5931270357808143,-0.8751864030392894,0.20967343533611654
13278,41,1,542.73,0,0,0,0,-0.8820456680940225,-0.4456360658638094,-0.408310502952246
13279,78,1,137.75,0,0,0,0,-1.1786924293274548,-0.2819767535901245,-0.14547727297190383
13280,122,3,798.46,0,0,0,0,-0.5476327593611754,0.10216267712258387,0.14178186809924392
13282,18,3,1132.14,0,0,0,0,-0.2052456372214303,-0.5715497245531616,-0.30172109710955297
13283,60,2,93.66,0,0,0,0,-1.0385474899459974,-0.48255653192711234,0.012075672584181685
13284,331,1,201.19,0,0,0,0,-1.4771030776705025,1.5893889193557191,0.6122726098820473
13285,23,4,2709.12,0,0,0,0,0.8943083707523396,-0.17301290716846682,-0.6680333500668488
13291,156,1,361.11,0,0,0,0,-1.1462219453509153,0.3490916485192761,0.013350337350509306
13292,39,2,578.9399999999999,0,0,0,0,-0.714180079115406,-0.5076080288167765,-0.230831257827485
13294,190,2,873.74,0,0,0,0,-0.735360252952847,0.6775312905060378,0.12713715982505808
13295,360,1,201.20000000000002,0,0,0,0,-1.5157433424127011,1.8019647003014037,0.7017940983993559
13296,137,1,87.4,0,0,0,0,-1.288068794448081,0.13712764069649297,0.055136555635743045
13297,8,4,2089.85,0,0,0,0,0.5360821068376309,-0.44743038261232226,-0.4870921230968419
13298,1,1,360.0,0,0,0,0,-0.9403416756075157,-0.7873698488714654,-0.4647388717734048
13299,268,1,142.5,0,0,0,0,-1.428991762301568,1.1120052275037628,0.43932380623552536
13300,169,1,371.89,0,0,0,0,-1.15696235509652,0.44724600415029014,0.04952647556414036
13301,104,4,618.09,0,0,0,0,-0.49072008489721763,-0.13461037274894888,0.34934412774521717
13302,155,1,63.75,0,0,0,0,-1.3265003060733749,0.26278860838476137,0.119382500075078
13304,351,1,300.42,0,0,0,0,-1.4431515681640046,1.7623445992409617,0.6376006535873363
13305,4,10,2000.86,0,0,0,0,1.3455740593777235,-0.841955238693048,0.7148614548820342
13308,23,3,1385.51,0,0,0,0,-0.05716446258764418,-0.46760912696874246,-0.37926239005518536
13309,7,5,1456.79,0,0,0,0,0.2938620688867949,-0.6798171074812379,-0.060930458375632185
13310,28,3,1132.03,0,0,0,0,-0.21863915435710607,-0.4982778607409721,-0.27080998732676703
13311,4,2,598.57,0,0,0,0,-0.6555489906085679,-0.7589484609451582,-0.3460822880142559
13313,22,5,1555.32,0,0,0,0,0.33404922483893595,-0.5436978725634972,-0.05078091473242971
13314,2,3,775.94,0,0,0,0,-0.40147070339283475,-0.7834311209203122,-0.22040312196880635
13316,37,4,5732.93,1,0,0,1,2.7224269268693915,0.7326727077650805,-1.7344317431900969
13317,66,6,2273.68,0,0,0,0,0.8572330547140237,-0.0873193355591545,0.018381963134954216
13318,1,3,640.76,0,0,0,0,-0.4826985158006474,-0.8266623619832647,-0.17388453833946807
13319,5,26,10845.550000000001,1,0,-1,1,9.035451685283881,0.6034950186563406,0.6233570150376356
13320,78,4,1532.2,0,0,0,0,0.10221607151325207,-0.0824236453792801,-0.06636164820130919
13321,72,2,567.36,0,0,0,0,-0.7652294070865259,-0.2687898914945711,-0.12470840478888882
13322,17,1,199.48000000000002,0,0,0,0,-1.059700524377191,-0.7127190605710161,-0.3564412556569836
13323,3,5,787.85,0,0,0,0,-0.10935884472832524,-0.8867947667444906,0.1721954923187491
13324,36,10,7121.95,1,0,0,1,4.430607505626689,0.7526683867506221,-1.0655875489285718
13325,82,1,675.3,0,0,0,0,-0.8557172398648902,-0.10989367861601079,-0.3303883441662091
13327,39,8,3627.77,0,0,0,0,2.0063877489529,-0.03946954742609543,-0.16798393117582125
13328,316,1,1308.48,0,0,0,0,-0.7808422611922115,1.7735116178235446,0.15963531223335242
13329,32,2,789.0,0,0,0,0,-0.5765586479087268,-0.5031310034542089,-0.3295244045062021
13330,93,3,1140.93,0,0,0,0,-0.29982470705700703,-0.019457192206202345,-0.07341609451187739
13332,14,1,350.9,0,0,0,0,-0.9632236866633632,-0.6944952278904863,-0.4212675679881053
13334,82,3,3502.32,0,0,0,0,1.1570402937960467,0.5270500834229848,-0.9739096791687103
13336,77,1,795.12,0,0,0,0,-0.7758746623372318,-0.11472239621821084,-0.38979286810643843
13338,158,1,487.02,0,0,0,0,-1.0719883682850173,0.39719106876401744,-0.02667945230115007
13339,201,1,860.12,0,0,0,0,-0.901422824650951,0.8114736803605309,-0.030848042815898924
13340,45,7,10736.48,1,0,-1,1,6.19691245251829,1.94937222765395,-2.9550149991686623
13341,261,1,775.85,0,0,0,0,-1.0328482778447539,1.2288997015591507,0.18530014472624912
13343,178,1,353.43,0,0,0,0,-1.180230400883687,0.5083143632759644,0.08408422764135409
13344,68,3,2511.69,0,0,0,0,0.5706753066910419,0.1613368475517064,-0.6536070977660238
13345,288,1,389.5,0,0,0,0,-1.3047905331967509,1.3242056955799342,0.4104261650049271
13347,70,1,341.36,0,0,0,0,-1.043677666833037,-0.2865428283700372,-0.24489060181810726
13348,64,1,233.76,0,0,0,0,-1.1013979774102132,-0.3590999059546676,-0.2239281481485811
13349,11,1,247.32,0,0,0,0,-1.0224867047901751,-0.7439943497249915,-0.39251907042106593
13350,16,2,979.12,0,0,0,0,-0.439121760970883,-0.5699206174266386,-0.4486840377715863
13351,66,1,373.94,0,0,0,0,-1.0184490758625664,-0.30721065605922215,-0.2691944575541494
13352,60,1,397.97999999999996,0,0,0,0,-0.9957709761540101,-0.3448067543012675,-0.2965386233944033
13354,71,1,743.53,0,0,0,0,-0.799387171637411,-0.17240432602877417,-0.38938384621101424
13355,122,1,674.7,0,0,0,0,-0.9093890275328264,0.18315128379854206,-0.20668519142885475
13356,80,1,768.24,0,0,0,0,-0.7962893759475567,-0.09987086907402515,-0.37066775900950094
13357,257,1,609.4,0,0,0,0,-1.1291761712192345,1.1553734439204464,0.2340323455158188
13358,269,1,439.03,0,0,0,0,-1.2492203195412566,1.1980878360608367,0.33359622034317427
13359,64,1,439.56,0,0,0,0,-0.9757067525788262,-0.30444349795782766,-0.29944852413697937
13362,9,4,3090.7400000000002,0,0,0,0,1.146037568656425,-0.17428369467403293,-0.8512916819298548
13363,18,2,992.5,0,0,0,0,-0.4336152661706603,-0.5517069386390614,-0.44741981425524535
13364,71,1,134.95999999999998,0,0,0,0,-1.1710679719077568,-0.3340284767315772,-0.16606297538856757
13365,34,2,2225.37,0,0,0,0,0.29803120949020945,-0.10699933625349656,-0.8504406466250934
13366,50,1,56.160000000000004,0,0,0,0,-1.1912093370873145,-0.5088884606127742,-0.20197508710472564
13368,257,2,623.4,0,0,0,0,-0.9775404853594869,1.1021631599464679,0.4258359219383935
13369,366,1,308.28000000000003,0,0,0,0,-1.4583406189925334,1.8743836761748665,0.6810224639500143
13370,372,1,754.87,0,0,0,0,-1.1935840192725395,2.0369697904302875,0.5356642267221445
13372,90,1,378.64,0,0,0,0,-1.0475617811278237,-0.1300398427287412,-0.1968293837081473
13373,61,3,3312.25,0,0,0,0,1.068941384462026,0.3226389891539919,-0.9689901473657765
13375,89,1,778.65,0,0,0,0,-0.8019252270754325,-0.03113520917639373,-0.34670414325291427
13376,99,3,1019.76,0,0,0,0,-0.3818244232275295,-0.007656900129040689,-0.01042910010139439
13379,26,3,572.56,0,0,0,0,-0.5576671310240542,-0.6615222384740997,-0.07168100324590482
13381,32,6,3639.31,0,0,0,0,1.736593650722649,0.02614130782990476,-0.5877102048807292
13382,281,1,222.99,0,0,0,0,-1.3971571706720707,1.2286731798376909,0.4499191601432708
13384,31,7,4151.93,0,0,0,0,2.1940914090051624,0.09802452228955838,-0.5819673174305986
13385,330,1,534.57,0,0,0,0,-1.2721604318324715,1.6705979432636087,0.48684839772361155
13388,131,2,677.1,0,0,0,0,-0.776831679965866,0.19283123921679912,0.01715879120465369
13389,11,3,797.96,0,0,0,0,-0.400015810495966,-0.7116120747406434,-0.20069991226287712
13390,75,1,544.08,0,0,0,0,-0.9265307027809307,-0.19605386861380047,-0.3038453687976932
13391,204,1,59.8,0,0,0,0,-1.394211789639254,0.6209148469552714,0.27209863870313156
13394,2,8,2520.02,0,0,0,0,1.3791429332223675,-0.6048800164979321,0.12429429836244532
13395,185,1,307.72,0,0,0,0,-1.217475968139742,0.5474854460488712,0.12246749194060924
13396,29,2,1360.99,0,0,0,0,-0.2232209820737308,-0.3732121002623528,-0.5486831003623027
13397,73,5,1544.13,0,0,0,0,0.2592506838088323,-0.17283421921364536,0.11076616341235712
13398,192,1,457.34,0,0,0,0,-1.135424805821867,0.6385323119802948,0.08917245185787315
13402,127,2,621.23,0,0,0,0,-0.8056234429134527,0.14867284161837957,0.02531255090191492
13403,18,1,75.0,0,0,0,0,-1.1370586373324394,-0.7384483778193338,-0.3076749956072767
13404,1,2,252.49,0,0,0,0,-0.8629175579171646,-0.8728507846223925,-0.22834598103425938
13405,74,3,572.451,0,0,0,0,-0.6217001113160927,-0.3097060140660141,0.07653856745520365
13410,24,5,1003.06,0,0,0,0,-0.005905817842015715,-0.6757069859009567,0.15805058513997322
13411,107,1,213.55,0,0,0,0,-1.1710443659356842,-0.04927264824171618,-0.08376768579648394
13414,134,3,1390.5,0,0,0,0,-0.20203916850099285,0.34735808005437685,-0.03842826026734966
13416,44,2,712.5,0,0,0,0,-0.6392722069454121,-0.4354865966458723,-0.26440706852253437
13417,5,2,640.83,0,0,0,0,-0.6310715601800191,-0.7403949333470567,-0.3585029448367818
13418,12,18,6127.43,1,0,0,1,4.999875156741169,-0.14280628952367042,0.8007998985746184
13419,64,1,221.06,0,0,0,0,-1.1091544329756098,-0.3624727746697301,-0.21926775565561388
13420,150,2,159.85,0,0,0,0,-1.1180593264597292,0.1947319211446331,0.26562328522157486
13421,40,2,1833.71,0,0,0,0,0.050831204667394325,-0.16703583620289092,-0.6881946313151848
13422,64,1,2626.3,0,0,0,0,0.35983274687592126,0.2763113787331817,-1.1018947194181745
13425,108,3,1624.21,0,0,0,0,-0.024653592145312375,0.21884402996510566,-0.20445442580325332
13426,1,10,3641.32,0,0,0,0,2.3514739360756547,-0.42827184447892,0.1036169663518624
13427,19,3,582.6,0,0,0,0,-0.5422068212497074,-0.7101665674726979,-0.09697480296058197
13428,10,1,201.78,0,0,0,0,-1.0489673772860073,-0.7634189804243059,-0.3788947846712224
13429,11,4,1006.8,0,0,0,0,-0.12938265988331543,-0.7130767098608596,-0.08039482980327387
13430,19,2,679.45,0,0,0,0,-0.6261414756587299,-0.627516716800713,-0.32945589968594546
13431,67,2,1269.1,0,0,0,0,-0.32998237108520057,-0.11907217109132379,-0.3976543145171098
13434,74,2,534.24,0,0,0,0,-0.7881225330572433,-0.2629256926479709,-0.10638053946758913
13435,5,7,3809.8900000000003,0,0,0,0,2.019840820653987,-0.18339733588611026,-0.5367162406180073
13436,2,1,196.89,0,0,0,0,-1.0412928498612892,-0.8233585297782766,-0.40179694542422356
13437,14,7,3408.06,0,0,0,0,1.7624316433624034,-0.22414446331898083,-0.3614770184597815
13439,255,1,283.71,0,0,0,0,-1.325424291029615,1.0542164085658476,0.34737341172220215
13441,92,1,296.64,0,0,0,0,-1.1003080998573274,-0.137157204731925,-0.16056451168950603
13447,23,3,1129.14,0,0,0,0,-0.2137410384380944,-0.535695926376662,-0.285184844903846
13448,17,6,3534.69,0,0,0,0,1.6926870605663134,-0.11159531058978323,-0.59562496188754
13449,24,1,291.88,0,0,0,0,-1.0125961642208903,-0.6368686944723387,-0.36873884231865006
13450,27,6,2043.7199999999998,0,0,0,0,0.7687589493970055,-0.43426636430027954,-0.017627808635058334
13451,26,5,2898.2599999999998,0,0,0,0,1.1489119534995116,-0.15771914920952496,-0.5312379315890093
13452,259,2,590.0,0,0,0,0,-1.0006046197993628,1.1079529963332084,0.44426653607056166
13453,166,2,356.97999999999996,0,0,0,0,-1.0189853931062485,0.3643674729050912,0.24267764345533988
13455,25,2,1058.34,0,0,0,0,-0.40273228080309437,-0.48291038301849915,-0.44997094228595047
13456,18,6,1766.72,0,0,0,0,0.6115764155501513,-0.5738030533907076,0.05623645235639729
13458,7,14,9646.57,1,0,1,1,6.583492789587795,0.9828707530637313,-1.2937832923787091
13460,29,2,183.44,0,0,0,0,-0.9424032065644969,-0.6859460810042325,-0.1165693066541474
13461,39,3,1445.0,0,0,0,0,-0.042153406716146424,-0.33452803583357615,-0.3516996520787423
13462,253,1,151.5,0,0,0,0,-1.4035055586515757,1.0044438329742642,0.3897150496184043
13464,58,1,674.68,0,0,0,0,-0.8241126969061827,-0.2859809246742512,-0.4042506149705817
13466,184,1,307.9,0,0,0,0,-1.2160334006001468,0.5402031427237818,0.11931436471577073
13467,11,2,1071.91,0,0,0,0,-0.3757876081623325,-0.5819279682074323,-0.49816963186261054
13468,2,37,5704.97,1,0,-1,1,7.473806342325034,-1.4099441166470117,4.666834414748503
13470,99,2,165.0,0,0,0,0,-1.0469496824071842,-0.17773583669647677,0.10629264571123848
13471,1,4,2501.84,0,0,0,0,0.7970311815341158,-0.3893247446802605,-0.6598855104137381
13473,61,2,422.64,0,0,0,0,-0.8389573870992987,-0.3878558454327332,-0.10555976656775902
13474,236,1,226.84,0,0,0,0,-1.3348372956542933,0.8998408143000849,0.3095880151905054
13475,191,4,1431.78,0,0,0,0,-0.10970248264030369,0.7192089668359616,0.3193278881138579
13476,179,2,1238.47,0,0,0,0,-0.49794443077732986,0.6937651764803641,-0.04066199372878526
13477,38,6,1454.58,0,0,0,0,0.3942859466363984,-0.5100991060499743,0.23252084722955496
13479,201,2,300.95,0,0,0,0,-1.099847582603672,0.6060407852517189,0.3712860190550247
13481,46,5,1804.56,0,0,0,0,0.4542879876021886,-0.30158207375416674,-0.0681522487785701
13482,232,1,184.64,0,0,0,0,-1.3552801808397563,0.8593128982240987,0.31272543115714757
13483,66,1,140.34,0,0,0,0,-1.1611189987032466,-0.3692501939992697,-0.1834725924866575
13484,241,1,313.8,0,0,0,0,-1.2883901187085105,0.9595862085086335,0.2931125423042965
13485,233,1,454.24,0,0,0,0,-1.191956088345282,0.9382434316239572,0.2168800791101198
13486,78,3,1122.41,0,0,0,0,-0.2911461929471497,-0.13432735421904918,-0.11292611086077338
13487,58,3,575.4,0,0,0,0,-0.5985768893098112,-0.42620454223269316,0.026063211615108495
13488,17,13,8968.31,1,0,1,1,6.012837605194093,0.9329678018649565,-1.2109592492386403
13489,105,4,449.52,0,0,0,0,-0.595005924299579,-0.17204912162302313,0.4142896559063355
13491,52,10,1215.82,0,0,0,0,0.8021487622823549,-0.6986011570710049,1.1511193358112743
13492,136,3,1269.84,0,0,0,0,-0.2783968708650029,0.3299733869862862,0.01202328685193052
13493,275,2,618.63,0,0,0,0,-1.004441140207246,1.2328382820709864,0.4831536608448762
13494,312,1,316.26000000000005,0,0,0,0,-1.3815046673413,1.4806771870480548,0.511392104276273
13495,8,5,2044.8700000000001,0,0,0,0,0.6516960801582379,-0.5163045875953076,-0.2736452435848809
13496,11,2,653.33,0,0,0,0,-0.6314330546634108,-0.6930945340933276,-0.34456749881487614
13497,283,2,348.05,0,0,0,0,-1.1803574640571446,1.2196184499337543,0.6071423034906084
13499,18,5,1159.11,0,0,0,0,0.09739666762937538,-0.6782438401213168,0.08226402457557719
13500,23,3,1166.77,0,0,0,0,-0.1907587216722777,-0.5257021429319532,-0.298993551164504
13501,288,1,1340.32,0,0,0,0,-0.7240824166069586,1.5767246744504653,0.0615132208975957
13502,17,3,292.0,0,0,0,0,-0.7170239154073503,-0.8020043931256005,0.0034896354837368193
13503,71,1,216.85,0,0,0,0,-1.1210541021242664,-0.31228011302476855,-0.1961133329672359
13504,64,1,295.93,0,0,0,0,-1.0634279898117325,-0.3425887840636883,-0.24674205376179162
13505,73,4,4393.63,0,0,0,0,1.856481967359563,0.6408650069321071,-1.1318274841607439
13506,316,2,458.52,0,0,0,0,-1.1568654218112053,1.4908506523483525,0.6684776837916732
13507,3,4,2479.16,0,0,0,0,0.7805142284848736,-0.3806878884017508,-0.6453887078976808
13508,244,1,110.97,0,0,0,0,-1.4162653328488768,0.9277088970374452,0.3768042702309651
13509,9,7,979.72,0,0,0,0,0.2859994324238476,-0.9057140584781662,0.514191350110178
13510,1,4,1791.56,0,0,0,0,0.36323155484199954,-0.57796105892708,-0.39924113404328376
13512,261,1,251.21,0,0,0,0,-1.3532692894848843,1.0895656981992765,0.37782205949084213
13513,127,1,205.1,0,0,0,0,-1.2028578277112256,0.09508535422321707,-0.01892538511145378
13514,74,1,152.20000000000002,0,0,0,0,-1.1645366367349874,-0.30745955055522145,-0.1631281432042061
13515,73,4,891.12,0,0,0,0,-0.2826568658969044,-0.28933234765006854,0.15345372139379787
13516,21,3,1389.41,0,0,0,0,-0.05211729186266578,-0.48123357966212427,-0.38686768304227226
13517,60,3,2128.42,0,0,0,0,0.3472563178295591,0.0009070569059753675,-0.5376589190317065
13518,86,1,627.16,0,0,0,0,-0.8904490157643032,-0.09335827905331184,-0.30037459022618507
13519,78,1,122.75,0,0,0,0,-1.1878535973180806,-0.2859604567968912,-0.13997287238965905
13520,59,6,3624.35,0,0,0,0,1.691475807373221,0.2200811374480951,-0.4988694734180434
13521,1,3,1071.73,0,0,0,0,-0.21948594453931203,-0.7122052572485802,-0.33203330626813665
13522,30,1,125.80000000000001,0,0,0,0,-1.1220244173553464,-0.6369956097962367,-0.28927167256492636
13523,33,5,3964.88,0,0,0,0,1.7910158523109818,0.17686477276223977,-0.9010353272663093
13524,41,5,680.1800000000001,0,0,0,0,-0.22575778246593325,-0.63684569334698,0.32901490757646346
13525,15,2,628.78,0,0,0,0,-0.651757367036233,-0.6702940972874536,-0.3232103321905291
13527,34,7,2242.36,0,0,0,0,1.0238340711100762,-0.387129163256103,0.12802978714543256
13529,79,2,307.76,0,0,0,0,-0.9331071224435786,-0.28642376064802033,-0.007836057787211359
13531,205,2,483.8,0,0,0,0,-0.9935034788927737,0.6839225583964883,0.31653567362886736
13532,34,1,210.31,0,0,0,0,-1.0757409309909916,-0.5852309948750305,-0.30793516777388685
13533,183,3,269.09,0,0,0,0,-0.952233237587191,0.4087090529293149,0.5243510433363866
13534,2,25,5870.08,1,0,-1,1,5.857623223298554,-0.6829532839455306,2.2429534391475037
13536,1,7,3444.39,0,0,0,0,1.8019442280439006,-0.3097873350786092,-0.4149406441020494
13538,43,7,1280.85,0,0,0,0,0.42460339375226086,-0.5765162247398548,0.5086492038283751
13539,86,3,631.34,0,0,0,0,-0.6017255788139216,-0.20610496769361458,0.09197355074356883
13544,40,2,276.06,0,0,0,0,-0.9004950167058312,-0.5807168562042402,-0.11659932685294702
13546,12,3,621.09,0,0,0,0,-0.509370829519807,-0.7512551393891285,-0.13270861577958337
13548,96,2,678.16,0,0,0,0,-0.7295421174314228,-0.06344101748155989,-0.0912777910612981
13549,26,7,918.2,0,0,0,0,0.22577165886859518,-0.7974407212494856,0.5892469968016353
13551,319,1,91.80000000000001,0,0,0,0,-1.5279208198189802,1.472375806606991,0.6153694755139448
13552,66,12,3740.07,1,0,0,1,2.611334304443263,-0.039445607669539307,0.661921533611112
13555,74,4,4098.88,0,0,0,0,1.6751323828200568,0.569915346682711,-1.0205789383017827
13557,28,2,584.06,0,0,0,0,-0.6963940983471535,-0.5868794435214766,-0.2666679118225923
13558,6,4,594.52,0,0,0,0,-0.37451724820979204,-0.8592206592177658,0.055460082910659625
13560,7,1,171.42000000000002,0,0,0,0,-1.0635116807279108,-0.7934723190055135,-0.37701510114631387
13561,216,1,141.85999999999999,0,0,0,0,-1.3600856955696967,0.7306696524612704,0.2790307909320838
13562,82,3,1799.33,0,0,0,0,0.11694846203898324,0.07476963515020335,-0.3489804026649089
13563,84,2,777.53,0,0,0,0,-0.6528608309316967,-0.1250116048006461,-0.164787503132695
13564,144,3,1724.67,0,0,0,0,-0.011273003242907476,0.5094080977304326,-0.13018455226008246
13565,19,2,240.22,0,0,0,0,-0.8943987967602366,-0.7441675141012571,-0.1682760418366541
13566,41,2,856.84,0,0,0,0,-0.5471194405231596,-0.4191430718789365,-0.3266353037788366
13568,173,1,187.05,0,0,0,0,-1.27518290861717,0.42747658848865466,0.129703666810355
13569,17,2,338.62,0,0,0,0,-0.8316362676943154,-0.7326946365920084,-0.210559058491883
13570,243,1,239.49,0,0,0,0,-1.3364398119814866,0.9545111583494521,0.3265554916244403
13571,13,12,2088.94,0,0,0,0,1.6735452609089692,-0.8664487775247001,1.1042053183557634
13572,206,1,1384.25,0,0,0,0,-0.5879764603410409,0.9873227766292281,-0.2077474358714376
13573,50,2,290.25,0,0,0,0,-0.905154887023777,-0.5036471953349331,-0.09093574562523446
13575,23,5,732.0699999999999,0,0,0,0,-0.17007884523695493,-0.7550066757979755,0.25440601164095566
13576,10,18,6717.34,1,0,0,1,5.362824731078591,-0.0007980811372264585,0.5781523532407814
13577,25,4,1687.6000000000001,0,0,0,0,0.2677553486526485,-0.4296481916264175,-0.2870021823795006
13579,15,2,467.04,0,0,0,0,-0.7505391877564882,-0.7132490410649506,-0.2638582155123778
13581,309,1,118.0,0,0,0,0,-1.4985929778249427,1.4060329305724377,0.5748843783184413
13583,156,1,781.03,0,0,0,0,-0.8897581011760076,0.4606140918916426,-0.1407435221492389
13584,307,1,142.4,0,0,0,0,-1.4810255441794422,1.3978528722616372,0.5597564045356199
13587,64,1,712.4,0,0,0,0,-0.8090712142746688,-0.23198259242887823,-0.3995699011276236
13588,16,9,2478.95,0,0,0,0,1.4784880483339549,-0.5700942941550322,0.37952540597255713
13589,15,2,379.65,0,0,0,0,-0.8039121524698745,-0.7364580959475737,-0.23178957772021977
13590,11,6,1981.92,0,0,0,0,0.7523370736549515,-0.5679609457292879,-0.04434286892183578
13591,65,3,1117.13,0,0,0,0,-0.2770466882716489,-0.23102101867424868,-0.1511205292878942
13592,36,4,247.95999999999998,0,0,0,0,-0.6261558791764454,-0.7313569051997874,0.27524598649839116
13593,108,5,2011.88,0,0,0,0,0.4982842656534101,0.2079446975090019,0.04716820988083076
13594,53,1,396.97,0,0,0,0,-0.9870593934660911,-0.39638574466218385,-0.31777751468016013
13596,6,2,664.11,0,0,0,0,-0.6181860609822756,-0.7268821182065841,-0.3639587001225741
13598,47,1,160.04,0,0,0,0,-1.1237672944584436,-0.5032903112955572,-0.2493561191905196
13599,1,21,5149.92,1,0,0,1,4.846781024539665,-0.6538300106002677,1.716372238419599
13600,312,1,219.52,0,0,0,0,-1.44058809343551,1.454984957166547,0.5468918184313636
13601,45,2,693.32,0,0,0,0,-0.6523189206064668,-0.4332503173826875,-0.25428170056018584
13602,65,1,428.89,0,0,0,0,-0.9835560302665325,-0.2999471310753372,-0.29244598610495764
13603,26,1,164.34,0,0,0,0,-1.0931557889699342,-0.6560805794112663,-0.31576261013231366
13606,29,3,276.75,0,0,0,0,-0.7423293718156466,-0.7180931982229662,0.046130669089904985
13607,40,1,675.51,0,0,0,0,-0.7996183755172946,-0.41770243284108066,-0.46012253132412834
13610,12,7,1082.33,0,0,0,0,0.3446700283539321,-0.8564725494510321,0.48579880378079043
13611,89,3,1154.4,0,0,0,0,-0.2862674441065939,-0.045200257780808106,-0.0907073439061396
13614,24,4,1585.46,0,0,0,0,0.2067065356055211,-0.46410466242593185,-0.2526079584326535
13615,319,1,417.69,0,0,0,0,-1.3288852840546426,1.5589257424772054,0.49578086846409497
13617,40,3,544.18,0,0,0,0,-0.5936569301942273,-0.5664378962513142,-0.018047635494375103
13618,174,1,177.34,0,0,0,0,-1.2824458715534763,0.43222791237637814,0.13635392320511308
13621,117,1,213.85,0,0,0,0,-1.1841874778129495,0.024108103458125085,-0.053007029629612706
13623,31,5,727.74,0,0,0,0,-0.18338443725324444,-0.6975157760150975,0.28069154395184315
13626,253,1,257.23,0,0,0,0,-1.3389315392083176,1.0325236289776942,0.35091636471435506
13627,59,5,1638.47,0,0,0,0,0.33552519235645084,-0.25040089053520853,0.032928111500503066
13629,23,11,7792.36,1,0,0,1,5.000466246009753,0.7784962099804771,-1.1547921790174873
13630,5,7,2031.78,0,0,0,0,0.9338698595998687,-0.6556281698183797,0.11577907400167609
13631,100,11,3070.42,0,0,0,0,2.013954425907194,0.08886067309806428,0.815675836845411
13632,25,5,2118.93,0,0,0,0,0.6742730503475889,-0.3720238849817314,-0.24834203895613982
13634,33,5,1547.3600000000001,0,0,0,0,0.31452872959779166,-0.46518070566594505,-0.013902094227084189
13635,68,1,1071.03,0,0,0,0,-0.5953704366042896,-0.10741712930507841,-0.5188244821769132
13636,37,5,949.12,0,0,0,0,-0.05617361374450747,-0.5947409817060723,0.2179763770657963
13637,52,3,804.3,0,0,0,0,-0.45078166463061387,-0.40939387787885595,-0.07645638777705638
13638,16,1,122.64,0,0,0,0,-1.1052975007467962,-0.7404563519617838,-0.33133112069218934
13639,74,1,1033.34,0,0,0,0,-0.6263851991843156,-0.07344620098119081,-0.48647131180681646
13642,216,1,312.28,0,0,0,0,-1.2560026123055328,0.7759298324944164,0.21649346111700685
13643,31,3,519.44,0,0,0,0,-0.5967730482200627,-0.6389793206124768,-0.036752713894723954
13644,16,4,2624.26,0,0,0,0,0.8518090243726604,-0.2468607984552093,-0.6585026420978577
13645,120,1,252.1,0,0,0,0,-1.1648244000079768,0.056256869926092024,-0.05778202786078207
13647,10,4,1648.1200000000001,0,0,0,0,0.26363265735693786,-0.5500849149201863,-0.3188207163148066
13649,257,2,346.6,0,0,0,0,-1.1465945720131696,1.0286505567709319,0.5274104606827502
13650,17,6,1836.34,0,0,0,0,0.6554290834410172,-0.5626434666706048,0.02760162003615363
13651,35,2,94.2,0,0,0,0,-1.0049018498056403,-0.6656658127009334,-0.06529934628306955
13652,46,3,1095.08,0,0,0,0,-0.2651935682674212,-0.376149109896037,-0.20168347437117498
13654,43,6,2707.33,0,0,0,0,1.1527329923682967,-0.14074295441365098,-0.21175296930832926
13655,114,2,932.97,0,0,0,0,-0.5979057064787376,0.13617341653712645,-0.12921553903075506
13656,165,2,379.65,0,0,0,0,-1.0038071810260414,0.36305806858801415,0.23127158495752237
13657,11,2,382.14,0,0,0,0,-0.7970608644885995,-0.7651172322695328,-0.24505160588827885
13658,10,5,2639.17,0,0,0,0,1.0119962888994192,-0.3438100510160676,-0.4855554458177154
13659,206,2,1563.0,0,0,0,0,-0.3357206127175858,0.9778668328762377,-0.07640052584385135
13662,86,3,881.26,0,0,0,0,-0.44908830519944054,-0.13973116066460473,0.00026289784259467264
13663,179,1,189.47,0,0,0,0,-1.2817007079902623,0.4720999391874364,0.14733807002352917
13666,60,3,84.65,0,0,0,0,-0.9009650357838698,-0.5418778166202711,0.21232299949991978
13667,149,1,299.05,0,0,0,0,-1.1747963163848436,0.2812989861068189,0.014514356434488673
13668,3,21,6309.83,1,0,0,1,5.552524448426039,-0.3311206493024047,1.2969057686318668
13669,51,2,218.55,0,0,0,0,-0.9502779035426765,-0.5153591888997076,-0.061537636424252834
13670,75,1,349.7,0,0,0,0,-1.0452472250487879,-0.24767735056922197,-0.23251567645257726
13672,301,2,186.39000000000001,0,0,0,0,-1.3030778286415232,1.3086266923176308,0.7220324028869834
13673,19,2,387.44,0,0,0,0,-0.8044849866549073,-0.7050687950279104,-0.2222998987511924
13675,151,2,486.82000000000005,0,0,0,0,-0.9196968201237743,0.2888987914093054,0.14872543574765495
13678,152,1,232.6,0,0,0,0,-1.2193781911544395,0.285641504191554,0.04816007426738789
13680,1,4,3719.12,0,0,0,0,1.540478286309386,-0.06603926204472477,-1.1065786264640654
